subject	condition	channel	frequency	time	total_power	evoked_power	induced_power	itc	n_epochs	status
sub-1002	Deviant	FC4	4.0	0.32	2.7077823132444403e-09	1.788758435712324e-11	2.6898947288873166e-09	0.0477528925020689	196	OK
sub-1002	Deviant	FC4	4.0	0.328	2.698694806677843e-09	2.2485750719599212e-11	2.676209055958244e-09	0.0407642969916595	196	OK
sub-1002	Deviant	FC4	4.0	0.336	2.6044689115204234e-09	2.36221374974802e-11	2.5808467740229434e-09	0.0278774494455187	196	OK
sub-1002	Deviant	FC4	4.0	0.344	2.4825722885351104e-09	2.1504934767855343e-11	2.4610673537672548e-09	0.0380780802133601	196	OK
sub-1002	Deviant	FC4	4.0	0.352	2.402111701506628e-09	2.2147578867621163e-11	2.379964122639007e-09	0.0786131562770641	196	OK
sub-1002	Deviant	FC4	4.0	0.36	2.3752560135109844e-09	3.4586770808915667e-11	2.3406692427020693e-09	0.1173687994913446	196	OK
sub-1002	Deviant	FC4	4.0	0.368	2.374464665983429e-09	6.228958070782551e-11	2.312175085275604e-09	0.1750562078805887	196	OK
sub-1002	Deviant	FC4	4.0	0.376	2.392477189471657e-09	9.821679082170736e-11	2.2942603986499503e-09	0.199371080745277	196	OK
sub-1002	Deviant	FC4	4.0	0.384	2.443390335885997e-09	1.29351401615309e-10	2.314038934270688e-09	0.2079728934810389	196	OK
sub-1002	Deviant	FC4	4.0	0.392	2.5081054431491972e-09	1.449903105380173e-10	2.3631151326111797e-09	0.1877809544210066	196	OK
sub-1002	Deviant	FC4	4.0	0.4	2.5311452130386313e-09	1.405716684701744e-10	2.390573544568457e-09	0.1847205435047447	196	OK
sub-1002	Deviant	FC4	4.0	0.408	2.476476672328553e-09	1.1705833980749055e-10	2.3594183325210628e-09	0.1746305881960683	196	OK
sub-1002	Deviant	FC4	4.0	0.416	2.358159252979508e-09	8.088142214359013e-11	2.277277830835918e-09	0.1637387769597721	196	OK
sub-1002	Deviant	FC4	4.0	0.424	2.2218431352781476e-09	4.363361376510306e-11	2.178209521513044e-09	0.1311200417729418	196	OK
sub-1002	Deviant	FC4	4.0	0.432	2.1060806432541382e-09	1.672745577073558e-11	2.0893531874834022e-09	0.0861178565592484	196	OK
sub-1002	Deviant	FC4	4.0	0.44	2.0222099449219773e-09	3.961529667932886e-12	2.0182484152540447e-09	0.0538088596782592	196	OK
sub-1002	Deviant	FC4	4.0	0.448	1.9637595035252515e-09	7.463910661836813e-13	1.963013112459068e-09	0.0428441224097848	196	OK
sub-1002	Deviant	FC4	4.0	0.456	1.914716237603135e-09	5.968954801469358e-13	1.914119342122988e-09	0.0632700184352818	196	OK
sub-1002	Deviant	FC4	4.0	0.464	1.8558242691388691e-09	5.064850903368502e-13	1.855317784048532e-09	0.0593142230733095	196	OK
sub-1002	Deviant	FC4	4.0	0.472	1.7855261713903444e-09	4.360625214048391e-13	1.7850901088689399e-09	0.048233170518317	196	OK
sub-1002	Deviant	FC4	4.0	0.48	1.7321533007327047e-09	5.344326650839169e-13	1.7316188680676207e-09	0.0334787530729339	196	OK
sub-1002	Deviant	FC4	4.0	0.488	1.7391172171857154e-09	4.945127057710986e-13	1.7386227044799442e-09	0.024857894350495	196	OK
sub-1002	Deviant	FC4	4.0	0.496	1.8358479887245782e-09	5.64020043657037e-13	1.8352839686809207e-09	0.0152533371570185	196	OK
sub-1002	Deviant	FC4	4.0	0.504	2.011625194236312e-09	1.641713072043391e-12	2.0099834811642686e-09	0.0358015230608331	196	OK
sub-1002	Deviant	FC4	4.0	0.512	2.2187141435887234e-09	4.30030176596545e-12	2.214413841822758e-09	0.0373732867798737	196	OK
sub-1002	Deviant	FC4	4.0	0.52	2.403401587170218e-09	8.323123213930722e-12	2.3950784639562875e-09	0.0302666180574573	196	OK
sub-1002	Deviant	FC4	4.0	0.528	2.5242543971388104e-09	1.3035078776287078e-11	2.511219318362523e-09	0.033567460320337	196	OK
sub-1002	Deviant	FC4	4.0	0.536	2.552920787711146e-09	1.7631488844182855e-11	2.5352892988669636e-09	0.0358992308737939	196	OK
sub-1002	Deviant	FC4	4.0	0.544	2.4876973447941727e-09	2.116120386659281e-11	2.4665361409275803e-09	0.0287982000462405	196	OK
sub-1002	Deviant	FC4	4.0	0.552	2.3664714990821836e-09	2.237472966418179e-11	2.344096769418002e-09	0.0231023743524478	196	OK
sub-1002	Deviant	FC4	4.0	0.56	2.727066700867958e-09	2.6401448043438388e-11	2.7006652528245204e-09	0.0557075737192285	196	OK
sub-1002	Deviant	FC4	4.0	0.568	4.588259122411031e-09	3.1731731193395965e-11	4.556527391217635e-09	0.0551753521622764	196	OK
sub-1002	Deviant	FC4	4.0	0.576	7.989453830617723e-09	3.8246851601924334e-11	7.951206979015799e-09	0.0775888689490631	196	OK
sub-1002	Deviant	FC4	4.0	0.584	1.1769437469191856e-08	4.4204882015343807e-11	1.172523258717651e-08	0.0722568350274519	196	OK
sub-1002	Deviant	FC4	4.0	0.592	1.4334661059223148e-08	4.6942596130439126e-11	1.4287718463092708e-08	0.0543195635421268	196	OK
sub-1002	Deviant	FC4	4.0	0.6	1.515923063168654e-08	4.560286180504288e-11	1.5113627769881496e-08	0.0523936151980207	196	OK
sub-1002	Deviant	FC4	5.0	-0.2	1.982360333281412e-09	4.72143946775161e-13	1.981888189334637e-09	0.0307511520276107	196	OK
sub-1002	Deviant	FC4	5.0	-0.192	2.01023131983939e-09	6.507012822068453e-13	2.009580618557184e-09	0.0403149337670016	196	OK
sub-1002	Deviant	FC4	5.0	-0.184	1.8840491856067824e-09	1.7981913641598433e-12	1.882250994242622e-09	0.0456530472061469	196	OK
sub-1002	Deviant	FC4	5.0	-0.176	1.6801283402838883e-09	3.955594510418114e-12	1.6761727457734703e-09	0.0637429821734188	196	OK
sub-1002	Deviant	FC4	5.0	-0.168	1.580290457891614e-09	5.655265855795965e-12	1.574635192035818e-09	0.0610902228612591	196	OK
sub-1002	Deviant	FC4	5.0	-0.16	1.710920133965748e-09	5.9084531983384795e-12	1.7050116807674095e-09	0.055559777840867	196	OK
sub-1002	Deviant	FC4	5.0	-0.152	2.037959421303474e-09	5.632679107633758e-12	2.03232674219584e-09	0.0440199219391399	196	OK
sub-1002	Deviant	FC4	5.0	-0.144	2.3016820915195637e-09	6.0531483193999196e-12	2.2956289432001638e-09	0.0604826066604901	196	OK
sub-1002	Deviant	FC4	5.0	-0.136	2.5592346653262103e-09	6.070555988938132e-12	2.5531641093372722e-09	0.0457642422513948	196	OK
sub-1002	Deviant	FC4	5.0	-0.128	2.7621476308173843e-09	4.884450041599162e-12	2.757263180775785e-09	0.0246187590032224	196	OK
sub-1002	Deviant	FC4	5.0	-0.12	2.870381349507754e-09	3.746070202241031e-12	2.8666352793055124e-09	0.042234009567214	196	OK
sub-1002	Deviant	FC4	5.0	-0.112	2.907617619832973e-09	3.746529989368129e-12	2.903871089843605e-09	0.0602375846526766	196	OK
sub-1002	Deviant	FC4	5.0	-0.104	2.890861465676486e-09	4.335467850523158e-12	2.886525997825963e-09	0.0517006363084062	196	OK
sub-1002	Deviant	FC4	5.0	-0.096	2.822557062105448e-09	4.9025081784324635e-12	2.817654553927016e-09	0.051201564255468	196	OK
sub-1002	Deviant	FC4	5.0	-0.088	2.7368605008756126e-09	5.671090445982691e-12	2.7311894104296294e-09	0.0448711263829658	196	OK
sub-1002	Deviant	FC4	5.0	-0.08	2.6656041290370166e-09	6.582656606493159e-12	2.6590214724305233e-09	0.0517754104567802	196	OK
sub-1002	Deviant	FC4	5.0	-0.072	2.6007126549349192e-09	7.161681646614935e-12	2.593550973288304e-09	0.0580679309925912	196	OK
sub-1002	Deviant	FC4	5.0	-0.064	2.567374334393548e-09	7.552099424845579e-12	2.559822234968702e-09	0.0448363523161757	196	OK
sub-1002	Deviant	FC4	5.0	-0.056	2.613457834124764e-09	8.508959595160223e-12	2.604948874529604e-09	0.0360896580193946	196	OK
sub-1002	Deviant	FC4	5.0	-0.048	2.704684998155594e-09	1.038060211939042e-11	2.6943043960362037e-09	0.0355827897463921	196	OK
sub-1002	Deviant	FC4	5.0	-0.04	2.7969965758241787e-09	1.2262383089667064e-11	2.7847341927345115e-09	0.0223379913271239	196	OK
sub-1002	Deviant	FC4	5.0	-0.032	2.9324706860153302e-09	1.2339107313903772e-11	2.920131578701426e-09	0.0383687915878039	196	OK
sub-1002	Deviant	FC4	5.0	-0.024	3.130696541567349e-09	1.0043755415776824e-11	3.1206527861515726e-09	0.0436887090473436	196	OK
sub-1002	Deviant	FC4	5.0	-0.016	3.323905007003789e-09	7.762935361167824e-12	3.316142071642621e-09	0.050736215118937	196	OK
sub-1002	Deviant	FC4	5.0	-0.008	3.451181282258894e-09	8.728604959399537e-12	3.442452677299494e-09	0.0710606401168601	196	OK
sub-1002	Deviant	FC4	5.0	0.0	3.5294980968556463e-09	1.2905884509574964e-11	3.516592212346072e-09	0.0873189884142183	196	OK
